,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
77,0.6096843719482422,0.040902741542982,0.0,0.0,0.01,"(32, 32)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'rp__n_components': 14}",0.9440605386147233,0.9263875707575414,0.9468439371715458,0.9428641211302435,0.9354334582628525,0.9391179251873814,0.007399890447043157,1
78,0.3678792953491211,0.21079973576976824,0.0,0.0,0.01,"(32,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 2}",0.6942801909661039,0.6798130994302892,0.6485468907064872,0.6423385839625172,0.6293384444428083,0.6588634419016411,0.02426710488821159,256
79,0.49117369651794435,0.07017984341498723,0.0,0.0,0.01,"(32,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 3}",0.8261233631722742,0.8073239982879383,0.8121396799844759,0.8007867121607212,0.8168562660669432,0.8126460039344705,0.00858590040319503,234
80,0.6206696510314942,0.09287977499019426,0.0,0.0,0.01,"(32,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 4}",0.9156284769956111,0.904830235112571,0.904179337794479,0.9081070021502902,0.8969525538768338,0.905939521185957,0.006060828012601395,216
81,0.5973008632659912,0.13535534066329866,0.0,0.0,0.01,"(32,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 5}",0.9219383888655065,0.9130585606629571,0.9323788258965843,0.9296319286302377,0.9194926829717499,0.9233000774054071,0.006982193456765067,189
82,0.50667405128479,0.04173352693590405,0.0,0.0,0.01,"(32,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 6}",0.9369559531751286,0.9224779532587872,0.9341298109697257,0.9342780760933993,0.9253442254535235,0.9306372037901129,0.005656321043489315,140
83,0.5442317962646485,0.1836457662251677,0.0,0.0,0.01,"(32,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 7}",0.9324083250142037,0.9261071300177568,0.940460099082426,0.9302214702784062,0.9232567648537965,0.9304907578493179,0.00591073924098729,145
84,0.5097632884979248,0.13142487904780772,0.003124570846557617,0.006249141693115234,0.01,"(32,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 8}",0.9275737365893358,0.9200832131573189,0.9276270094379854,0.9327287264171388,0.9336083204874392,0.9283242012178438,0.004822549459296239,162
85,0.5300099372863769,0.10385636932420579,0.0,0.0,0.01,"(32,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 9}",0.9347127127332542,0.9236724438779154,0.9402249506614695,0.9357654004884954,0.9293297801319942,0.9327410575786257,0.005708227361121799,112
86,0.5915927410125732,0.04481255432688037,0.0,0.0,0.01,"(32,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 10}",0.9381536161933978,0.9265021609414306,0.9402267233274844,0.9390669754077748,0.9347178334595946,0.9357334618659363,0.004968043395195599,32
87,0.4032545566558838,0.046963373632125605,0.000701284408569336,0.001402568817138672,0.01,"(32,)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 11}",0.9310720011120193,0.924989908749878,0.9373863851388097,0.9347935207868152,0.9255624754081373,0.9307608582391319,0.004910882321422287,138
88,0.6590344429016113,0.06595360083915779,0.004486703872680664,0.006162701800249133,0.01,"(32,)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 12}",0.9388321586357127,0.9244785532353326,0.9398387898828177,0.9411256216439078,0.931764834888612,0.9352079916572766,0.006270141952712511,47
89,0.6564733982086182,0.1003098984002304,0.0031249523162841797,0.006249904632568359,0.01,"(32,)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 13}",0.9430950966189617,0.9261908234938974,0.9362287747460709,0.9382474351390608,0.9313678487929281,0.9350259957581837,0.005803051711622103,52
90,0.5256627082824707,0.1179990905213782,0.0,0.0,0.01,"(32,)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 14}",0.9327696024587038,0.9253485866813095,0.9428266640784261,0.9399657206829314,0.9329329731243317,0.9347687094051406,0.006132611648330873,67
91,0.5617937564849853,0.29543469652322885,0.0,0.0,0.01,"(16,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16,), 'rp__n_components': 2}",0.6608383848565895,0.6388218662724492,0.6763402130844857,0.673733717725253,0.6735327674792406,0.6646533898836037,0.013997852779309978,249
92,0.5366805076599122,0.08988006325803562,0.0025011539459228516,0.005002307891845703,0.01,"(16,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16,), 'rp__n_components': 3}",0.8224792487576951,0.8092261531924181,0.8151235180474667,0.8067448401156283,0.8093709802524471,0.812588948073131,0.005657904147465649,235
93,0.6916668891906739,0.11624324943532843,0.00030126571655273435,0.0006025314331054687,0.01,"(16,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16,), 'rp__n_components': 4}",0.9153687055962865,0.8962822432737196,0.9097776668258349,0.9104108006910222,0.8958316359841584,0.9055342104742042,0.007978022274611049,219
