,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
102,1.1194994449615479,0.18997847413274374,0.006253242492675781,0.007658626725912046,0.01,"(32, 16, 32)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 5}",0.8806818045035434,0.8843151067861804,0.8835406831683612,0.8843404010770469,0.8821961110509069,0.8830148213172077,0.0014026894624258302,28
103,0.9119987964630127,0.09031140217999777,0.003257465362548828,0.006514930725097656,0.01,"(32, 16, 32)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 6}",0.878910081716883,0.8881339967360704,0.8854058845882079,0.8756772213559604,0.8758957586228534,0.880804588603995,0.005076766910665771,85
104,0.8999964714050293,0.15272256570310433,0.00012636184692382812,0.00025272369384765625,0.01,"(32, 16, 32)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 7}",0.8776689109649265,0.8842550362204675,0.8917260533367761,0.8829814722965327,0.8824306188380225,0.883812418331345,0.004542335379707472,12
105,0.9096802711486817,0.2297564484222146,0.003124713897705078,0.006249427795410156,0.01,"(32, 16, 32)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 8}",0.8778128008615681,0.884458604932743,0.8903324961285494,0.8805224436962623,0.8679803004288066,0.8802213292095858,0.0074286562225796505,99
106,1.2317562103271484,0.09993691411223826,0.0006000041961669922,0.0012000083923339843,0.01,"(32, 16, 32)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 9}",0.878851816161519,0.8869147451910369,0.8917103122667907,0.8841334937789833,0.8799618058158197,0.88431443464283,0.004696358988621054,9
107,1.1506271839141846,0.34507147117882814,0.009617137908935546,0.007652403149448633,0.01,"(32, 16, 32)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 10}",0.8817911425834486,0.8813867635167326,0.8871285836230275,0.8795345906645052,0.8839042656494093,0.8827490692074246,0.0025931061625298103,35
108,1.2466424465179444,0.3051931055805324,0.006251382827758789,0.00765634968141966,0.01,"(32, 16, 32)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 15}",0.8714779502351788,0.8836944665060715,0.8848395218819952,0.8790538951569549,0.8786403861474152,0.8795412439855232,0.004719889104692268,120
109,1.1713068008422851,0.041540584090621564,0.0004021167755126953,0.0008042335510253906,0.01,"(32, 16, 32)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 20}",0.873757392739808,0.874902872518579,0.8830969992794085,0.8824174282450244,0.8822063203921974,0.8792762026350035,0.004065332812169362,128
110,1.241234254837036,0.18144894606706327,0.003124856948852539,0.006249713897705078,0.001,"(32, 32)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 2}",0.7340523238691267,0.7408743624439867,0.7548272825853304,0.7347737169935654,0.738771115042583,0.7406597601869185,0.007518449902568428,203
111,2.411795139312744,0.9146062531406369,0.0023073673248291014,0.004614734649658203,0.001,"(32, 32)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 3}",0.8666023984003186,0.8808485452803245,0.87903361112778,0.8550051694180456,0.8829913755459536,0.8728962199544845,0.010606800591800587,178
112,1.3019493579864503,0.2554226064316848,0.0001033782958984375,0.000206756591796875,0.001,"(32, 32)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 4}",0.8804388385109481,0.8869493737541339,0.8959932360994912,0.8788223333078867,0.8827812698625307,0.8849970103069982,0.006140712932422625,5
113,1.0072336196899414,0.2616506423248983,0.009389352798461915,0.007666408767998333,0.001,"(32, 32)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 5}",0.8786398558107488,0.8711374252945454,0.8906649279923711,0.8733660120362506,0.8857203862463623,0.8799057214760555,0.007359675055573229,113
114,0.8841939449310303,0.09245882880373255,0.0,0.0,0.001,"(32, 32)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 6}",0.8780489558054608,0.8891150582380964,0.889094517765471,0.8810523110903467,0.8850217637461816,0.8844665213291114,0.00438582989537218,8
115,0.7322134017944336,0.09968359895176537,0.012348127365112305,0.006205910981854326,0.001,"(32, 32)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 7}",0.8780716196970978,0.8749649549003714,0.889570425283995,0.8802364127655665,0.8830681630789614,0.8811823151451984,0.00496273190947169,72
116,0.9646883010864258,0.14203899407655154,0.0036638259887695314,0.007327651977539064,0.001,"(32, 32)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 8}",0.880692518816983,0.8769389239882711,0.886378927305007,0.8812975041914971,0.8831184266332136,0.8816852601869943,0.0030902451206455653,60
117,1.1591436386108398,0.20787312397688837,0.001101541519165039,0.0019630049895632347,0.001,"(32, 32)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 9}",0.8790636325397057,0.8802764283933374,0.8887372317075032,0.8835445698532124,0.884498376995461,0.8832240478978439,0.0034093800429865736,25
118,1.1353108406066894,0.24124988758638796,0.0009762763977050782,0.0019525527954101563,0.001,"(32, 32)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 10}",0.8769289226068488,0.8814698711780279,0.8904943130606149,0.8790356023796174,0.879836441393888,0.8815530301237994,0.00470361447420182,62
