,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
58,0.965184211730957,0.2936527057044628,0.003124856948852539,0.006249713897705078,0.01,"(32, 32)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 5}",0.6957992373441649,0.6334837553531145,0.7423704689199946,0.6960805762043017,0.6372053696410724,0.6809878814925296,0.04095982929507728,141
59,0.6779608249664306,0.1402645862366536,0.004947137832641601,0.006419419087451487,0.01,"(32, 32)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 6}",0.7870235820852135,0.7875927456633001,0.7885586203716367,0.7810990367407281,0.791415958804119,0.7871379887329994,0.0033766271957017557,130
60,0.879489803314209,0.21888993550713037,0.006408071517944336,0.007852255397075316,0.01,"(32, 32)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 7}",0.8735562206002514,0.8819585997785366,0.8914150445160817,0.87280220894138,0.8983688627046972,0.8836201873081894,0.009993559724191586,73
61,0.9744204521179199,0.07972569882143068,0.0033353328704833984,0.006157979373541679,0.01,"(32, 32)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 8}",0.883880208027627,0.8979355332025477,0.8909229304850813,0.8656194511858188,0.886223320219196,0.8849162886240542,0.010777107270060454,58
62,1.0386555671691895,0.1524223092267078,0.0062506675720214845,0.007655473342674866,0.01,"(32, 32)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 9}",0.8934123515392051,0.8373635306828354,0.8947558154251306,0.8957225634658617,0.9021297134156653,0.8846767949057396,0.023845565387933323,62
63,1.2147111415863037,0.2731998514872469,0.004330825805664062,0.0058386015535849675,0.01,"(32, 32)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 10}",0.8922229775484293,0.8653501693069154,0.8888187856760197,0.8813800399871256,0.8783031001761838,0.8812150145389348,0.009372218286126685,95
64,2.0743107318878176,0.3873127447397668,0.004430246353149414,0.006144438777345524,0.01,"(32, 32)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 15}",0.8818635397174617,0.8878894075709789,0.9262701652034799,0.8689503515394478,0.8913732151832163,0.891269335842917,0.01909501936663154,34
65,2.2895549297332765,0.10723126658368907,0.0031271934509277343,0.006254386901855469,0.01,"(32, 32)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 20}",0.9172312185635215,0.9037500098606768,0.9137212685138849,0.9102366537933327,0.9054649543429758,0.9100808210148783,0.00501578950823198,1
66,0.34497623443603515,0.058364861032035184,0.006460905075073242,0.007919775880538145,0.01,"(32,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 2}",0.27185329694996185,0.26457938105513157,0.2756536904365384,0.29035852713178295,0.24532268497785742,0.2695535161102544,0.014746015049775348,218
67,0.5558397769927979,0.22095339222030014,0.0,0.0,0.01,"(32,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 3}",0.4323783985585918,0.41685562566831824,0.3789564125026728,0.4166690361271642,0.404708137294917,0.4099135220303328,0.017798534274564164,199
68,0.6275130271911621,0.28014805755644345,0.0,0.0,0.01,"(32,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 4}",0.5113761090311049,0.5206015115711567,0.5221296484994821,0.5587051609219097,0.519618666259891,0.5264862192567088,0.016535709301549413,170
69,0.5912058830261231,0.3334642594454718,0.003124856948852539,0.006249713897705078,0.01,"(32,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 5}",0.6866271850454281,0.6364350782496496,0.7405847546342804,0.6961333218414499,0.6250445169278942,0.6769649713397404,0.0420634441797668,150
70,0.6506927967071533,0.16289998497842603,0.006129312515258789,0.007509401072177359,0.01,"(32,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 6}",0.7884736266619429,0.7872314509444717,0.7861703556062813,0.7831711526761159,0.793064673845691,0.7876222519469006,0.0032378328602826216,125
