,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
722,0.24688658714294434,0.009883044024383784,0.009420013427734375,0.007691544377071794,0.001,"(32,)",31,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 31}",0.9761904761904762,0.986904761904762,0.9928571428571429,0.9833333333333333,0.9964285714285714,0.9871428571428572,0.007119007803679093,1018
723,0.27344303131103515,0.01702982442835091,0.005823755264282226,0.007164256563103438,0.001,"(32,)",32,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 32}",0.986904761904762,0.986904761904762,0.9833333333333333,0.9773809523809524,0.9988095238095238,0.9866666666666667,0.006998542122237667,1055
724,0.2710109710693359,0.008286889398819254,0.0031488895416259765,0.006297779083251953,0.001,"(32,)",33,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 33}",0.9928571428571429,0.9833333333333333,0.9845238095238096,0.9833333333333333,0.9952380952380953,0.987857142857143,0.005128728387747168,974
725,0.26848225593566893,0.0190080772840278,0.006240224838256836,0.00764274022035737,0.001,"(32,)",34,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 34}",0.9904761904761905,0.9940476190476191,0.9928571428571429,0.9952380952380953,0.9940476190476191,0.9933333333333334,0.0016148404721726772,426
726,0.2763488292694092,0.016053241949814074,0.006289863586425781,0.007703720231192132,0.001,"(32,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 35}",0.9904761904761905,0.9904761904761905,0.9952380952380953,0.9809523809523809,0.9988095238095238,0.9911904761904762,0.006004533434723108,649
727,0.2861906051635742,0.015434786126144545,0.003425741195678711,0.006126599605609634,0.001,"(32,)",36,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 36}",0.9833333333333333,0.9952380952380953,0.9952380952380953,0.9952380952380953,0.9988095238095238,0.9935714285714287,0.005302632726504806,393
728,0.27415995597839354,0.014241188400438158,0.006859350204467774,0.006642874016206612,0.001,"(32,)",37,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 37}",0.9928571428571429,0.9785714285714285,0.9952380952380953,0.9952380952380953,0.9880952380952381,0.99,0.006281383789653789,760
729,0.29016728401184083,0.02247612637256381,0.012518167495727539,0.006259580820078845,0.001,"(32,)",38,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 38}",0.9952380952380953,0.9928571428571429,0.9904761904761905,0.9940476190476191,0.9916666666666667,0.9928571428571429,0.0016835875742536785,475
730,0.27937703132629393,0.022162775684419822,0.006244039535522461,0.007647358612333039,0.001,"(32,)",39,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 39}",0.9904761904761905,0.9928571428571429,1.0,0.9821428571428571,0.9940476190476191,0.991904761904762,0.005802884574739989,580
731,0.29529194831848143,0.033749369394561315,0.0,0.0,0.001,"(32,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 40}",0.9976190476190476,1.0,0.9880952380952381,0.986904761904762,0.9940476190476191,0.9933333333333334,0.005139769796410197,426
732,0.2829427242279053,0.01657372765700627,0.006251764297485351,0.0062226964529709305,0.001,"(32,)",41,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 41}",0.9857142857142858,0.9857142857142858,0.986904761904762,0.9797619047619047,0.9809523809523809,0.9838095238095239,0.0028769157079987506,1170
733,0.3011756420135498,0.026088540341244578,0.0,0.0,0.001,"(32,)",42,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 42}",0.9916666666666667,0.9821428571428571,0.9952380952380953,0.9845238095238096,0.9940476190476191,0.9895238095238096,0.005238095238095251,817
734,0.29543204307556153,0.0197070657770374,0.010122871398925782,0.006892708327715717,0.001,"(32,)",43,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 43}",0.9821428571428571,0.9928571428571429,0.9928571428571429,0.9904761904761905,0.9904761904761905,0.9897619047619048,0.0039555351728181596,790
735,0.29863801002502444,0.02796175437871946,0.003124570846557617,0.006249141693115234,0.001,"(32,)",44,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 44}",0.9809523809523809,0.9976190476190476,0.9928571428571429,0.9976190476190476,0.9940476190476191,0.9926190476190477,0.006135285107964366,504
736,0.2672219753265381,0.009795481677030479,0.001823091506958008,0.002242857562968735,0.001,"(32,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 45}",0.9809523809523809,0.9904761904761905,0.9880952380952381,0.9845238095238096,0.9892857142857143,0.9866666666666667,0.0034830330567447365,1055
737,0.2993309020996094,0.021041836946895588,0.006265830993652344,0.007674090263622036,0.001,"(32,)",46,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 46}",0.9952380952380953,0.9952380952380953,0.9952380952380953,0.9928571428571429,0.9964285714285714,0.9949999999999999,0.0011664236870396044,277
738,0.33516430854797363,0.030854442595772552,0.0031249523162841797,0.006249904632568359,0.001,"(32,)",47,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 47}",0.9904761904761905,0.9857142857142858,0.9928571428571429,0.9952380952380953,0.9964285714285714,0.9921428571428571,0.003809523809523796,562
739,0.2704022884368896,0.018356589338457064,0.005652904510498047,0.0069998363435437375,0.001,"(32,)",48,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 48}",0.9797619047619047,0.9928571428571429,0.9928571428571429,0.9797619047619047,0.9964285714285714,0.9883333333333333,0.007119007803679101,916
740,0.2926001071929932,0.02453152655000085,0.0025012016296386717,0.0050024032592773425,0.001,"(32,)",49,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 49}",0.9845238095238096,0.9952380952380953,0.9845238095238096,0.9785714285714285,0.9964285714285714,0.987857142857143,0.006875966227711268,974
741,0.2889061450958252,0.012318231903210524,0.006221580505371094,0.007619848936753748,0.001,"(32,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 50}",0.9797619047619047,0.9880952380952381,0.9809523809523809,0.9880952380952381,0.9916666666666667,0.9857142857142858,0.004579853348017022,1105
742,0.29137239456176756,0.040014060326326366,0.0031246662139892576,0.006249332427978514,0.001,"(32,)",51,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 51}",0.9976190476190476,0.9928571428571429,0.9678571428571429,0.9738095238095238,0.9976190476190476,0.9859523809523811,0.012607811709403558,1095
743,0.30015029907226565,0.007867378056086512,0.003138017654418945,0.006276035308837889,0.001,"(32,)",52,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 52}",0.9892857142857143,0.9857142857142858,0.9928571428571429,0.9892857142857143,0.9940476190476191,0.9902380952380951,0.002954684201426384,738
744,0.267792797088623,0.022678011692797026,0.006276941299438477,0.007687655740520895,0.001,"(32,)",53,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 53}",0.9904761904761905,0.9797619047619047,0.9952380952380953,0.9738095238095238,0.9928571428571429,0.9864285714285714,0.008234103078947919,1079
745,0.2496081829071045,0.014953140718123792,0.0029183387756347655,0.005836677551269531,0.001,"(32,)",54,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 54}",0.9845238095238096,0.969047619047619,0.9797619047619047,0.955952380952381,0.9916666666666667,0.9761904761904763,0.012508500511013043,1251
746,0.31142568588256836,0.023969238580807992,0.001535320281982422,0.0030706405639648435,0.001,"(32,)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 55}",0.9952380952380953,0.9666666666666667,0.9928571428571429,0.9857142857142858,0.9940476190476191,0.9869047619047621,0.010647942749999003,1036
747,0.27017693519592284,0.025164210930351285,0.004838180541992187,0.006327771426341301,0.001,"(32,)",56,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 56}",0.9904761904761905,0.9952380952380953,0.9952380952380953,0.9952380952380953,0.9964285714285714,0.9945238095238096,0.0020756661635907892,322
748,0.3065459728240967,0.022741920200877053,0.01669468879699707,0.0014151037351802362,0.001,"(32,)",57,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 57}",0.9892857142857143,0.9833333333333333,0.9904761904761905,0.9904761904761905,0.9976190476190476,0.9902380952380951,0.004542567625794997,738
749,0.28653898239135744,0.033014801868062105,0.0031691074371337892,0.006338214874267579,0.001,"(32,)",58,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 58}",0.9857142857142858,0.9821428571428571,0.9785714285714285,0.9976190476190476,0.9880952380952381,0.9864285714285714,0.006459361888690751,1079
750,0.2913787364959717,0.015852192821968168,0.001514577865600586,0.002024034699785996,0.001,"(32,)",59,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 59}",0.9904761904761905,0.9654761904761905,0.9726190476190476,0.9797619047619047,0.9916666666666667,0.9800000000000001,0.010112743134093013,1231
751,0.2631042957305908,0.03890181882615922,0.008948612213134765,0.007347013121287738,0.001,"(32,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 60}",0.9821428571428571,0.9773809523809524,0.9702380952380952,0.9916666666666667,0.9964285714285714,0.9835714285714285,0.009476070829586873,1177
752,0.3168393611907959,0.027206063721443543,0.0010278701782226562,0.0020557403564453124,0.001,"(32,)",61,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 61}",0.9904761904761905,0.9928571428571429,0.9809523809523809,1.0,0.9952380952380953,0.991904761904762,0.006317380553057921,580
753,0.31104140281677245,0.024391602421285817,0.008987712860107421,0.007378387637301566,0.001,"(32,)",62,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 62}",0.9952380952380953,0.9809523809523809,0.9833333333333333,0.9964285714285714,0.9952380952380953,0.9902380952380951,0.006666666666666697,738
754,0.30492267608642576,0.02909092012996387,0.009373855590820313,0.007653902119057231,0.001,"(32,)",63,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 63}",0.9904761904761905,0.9761904761904762,0.9845238095238096,0.9904761904761905,0.9928571428571429,0.9869047619047621,0.00602338601936836,1036
755,0.34351587295532227,0.016709057634583663,0.004249382019042969,0.006105017558091757,0.001,"(32,)",64,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'filter__n': 64}",0.9952380952380953,0.9904761904761905,0.9880952380952381,0.9833333333333333,0.9892857142857143,0.9892857142857142,0.0038391703563326637,853
756,0.1604072093963623,0.0038112961257841505,0.00431971549987793,0.005922628616448019,0.001,"(16,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
757,0.17980780601501464,0.012089855572848437,0.012023019790649413,0.006156286735157677,0.001,"(16,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 3}",1.0,0.9976190476190476,1.0,1.0,1.0,0.9995238095238095,0.0009523809523809489,21
758,0.23970017433166504,0.005948036784983169,0.0,0.0,0.001,"(16,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 4}",0.9928571428571429,0.9928571428571429,0.9809523809523809,0.9976190476190476,0.9928571428571429,0.9914285714285714,0.005553287518900308,621
759,0.24168047904968262,0.007726644777500561,0.0,0.0,0.001,"(16,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 5}",0.9928571428571429,0.9928571428571429,0.9761904761904762,0.9952380952380953,0.9928571428571429,0.99,0.006966066113489445,760
760,0.23235321044921875,0.02080496906879931,0.0062502861022949215,0.007655005997028894,0.001,"(16,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 6}",0.9904761904761905,1.0,0.9595238095238096,0.9928571428571429,0.9976190476190476,0.9880952380952381,0.014677176197545173,939
761,0.24344611167907715,0.014418311126080587,0.0031383514404296877,0.006276702880859375,0.001,"(16,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 7}",0.9880952380952381,1.0,0.9916666666666667,0.9904761904761905,0.9916666666666667,0.9923809523809524,0.004026555839354215,522
762,0.24645485877990722,0.01750335345427424,0.007967853546142578,0.006994424966712965,0.001,"(16,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 8}",0.9928571428571429,0.9976190476190476,0.9976190476190476,0.9952380952380953,0.9857142857142858,0.9938095238095238,0.00441600880737889,376
763,0.2600193977355957,0.007740042215176994,0.009945917129516601,0.008169737530515739,0.001,"(16,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 9}",0.9952380952380953,0.9976190476190476,0.9892857142857143,0.9976190476190476,0.9928571428571429,0.9945238095238096,0.003158690276528941,322
764,0.23430795669555665,0.01620457914613608,0.006248283386230469,0.00765255328335456,0.001,"(16,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 10}",0.9976190476190476,0.9976190476190476,0.9833333333333333,0.9916666666666667,0.9857142857142858,0.9911904761904762,0.005909368402852797,649
765,0.23269109725952147,0.012187171100061959,0.0031248092651367187,0.006249618530273437,0.001,"(16,)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 11}",1.0,0.9916666666666667,0.9845238095238096,0.9952380952380953,0.9904761904761905,0.9923809523809524,0.005139769796410197,522
766,0.2548703193664551,0.011739794907212983,0.003124523162841797,0.006249046325683594,0.001,"(16,)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 12}",0.9976190476190476,0.986904761904762,0.9904761904761905,0.9880952380952381,0.9976190476190476,0.9921428571428571,0.004616837959444107,562
767,0.23221273422241212,0.015645178768547676,0.00940098762512207,0.007675910072419731,0.001,"(16,)",13,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 13}",1.0,0.9880952380952381,0.9773809523809524,0.9857142857142858,0.9964285714285714,0.9895238095238096,0.008017837257372738,817
768,0.27692461013793945,0.010705917650973907,0.006978082656860352,0.007182876107577919,0.001,"(16,)",14,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 14}",0.9940476190476191,0.9964285714285714,0.9880952380952381,0.9916666666666667,0.9976190476190476,0.9935714285714287,0.003417309546287446,393
769,0.26675705909729003,0.020242785206172877,0.00346522331237793,0.00693044662475586,0.001,"(16,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 15}",0.9976190476190476,0.9880952380952381,0.9880952380952381,0.9976190476190476,0.9940476190476191,0.993095238095238,0.00428571428571427,450
770,0.29852542877197263,0.010560521703540344,0.008272981643676758,0.007047619809238078,0.001,"(16,)",16,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 16}",0.9952380952380953,0.9940476190476191,0.9880952380952381,0.986904761904762,1.0,0.9928571428571429,0.004821061126503932,475
771,0.2761210918426514,0.022437772569786685,0.003212118148803711,0.006424236297607423,0.001,"(16,)",17,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 17}",0.9952380952380953,0.9964285714285714,0.9880952380952381,0.9619047619047619,0.9940476190476191,0.9871428571428572,0.012940645944477323,1018
772,0.26981449127197266,0.023418877514733327,0.004526281356811523,0.006176819316294888,0.001,"(16,)",18,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 18}",1.0,0.9976190476190476,0.9904761904761905,0.9880952380952381,0.9880952380952381,0.9928571428571429,0.004994327848429275,475
773,0.26609301567077637,0.02125809837670158,0.010379505157470704,0.006618802807449302,0.001,"(16,)",19,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 19}",0.9833333333333333,0.9976190476190476,0.9880952380952381,0.9845238095238096,0.9952380952380953,0.9897619047619048,0.005714285714285719,790
774,0.2917935848236084,0.03056703632726469,0.0036834239959716796,0.007366847991943359,0.001,"(16,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 20}",0.9952380952380953,0.9976190476190476,0.986904761904762,0.9845238095238096,0.9845238095238096,0.9897619047619048,0.005563486402641848,790
775,0.25188274383544923,0.021533718623191728,0.003843879699707031,0.007687759399414063,0.001,"(16,)",21,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 21}",0.9952380952380953,0.9976190476190476,0.9845238095238096,0.9880952380952381,0.986904761904762,0.9904761904761905,0.005050762722761035,716
776,0.277911901473999,0.026855308554842795,0.010114097595214843,0.008360708092381718,0.001,"(16,)",22,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 22}",0.9761904761904762,1.0,0.9857142857142858,0.9785714285714285,0.9833333333333333,0.9847619047619048,0.008329931278350444,1147
777,0.28269481658935547,0.017247313063901995,0.01101222038269043,0.006234551670829306,0.001,"(16,)",23,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 23}",0.9928571428571429,0.9916666666666667,0.9821428571428571,0.9892857142857143,0.9940476190476191,0.99,0.004232473532055068,760
778,0.27997641563415526,0.015417633418736434,0.0,0.0,0.001,"(16,)",24,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 24}",0.9928571428571429,0.9976190476190476,0.9892857142857143,0.9880952380952381,0.9964285714285714,0.9928571428571429,0.0037646162621052,475
779,0.26840529441833494,0.002171487370356634,0.006266260147094726,0.007674607663647446,0.001,"(16,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 25}",0.9928571428571429,0.9904761904761905,0.9857142857142858,0.9785714285714285,0.9880952380952381,0.9871428571428572,0.004902681019517641,1018
780,0.24879107475280762,0.014852637858563398,0.002820920944213867,0.0034718305634037637,0.001,"(16,)",26,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 26}",0.9857142857142858,0.975,0.975,0.9940476190476191,0.9595238095238096,0.9778571428571429,0.011630166420780777,1248
781,0.24525899887084962,0.0128951732019988,0.00624995231628418,0.007654597090738634,0.001,"(16,)",27,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 27}",0.9761904761904762,0.9821428571428571,0.9738095238095238,0.9857142857142858,0.9761904761904762,0.9788095238095238,0.004416008807378926,1239
782,0.27036051750183104,0.024979661690586016,0.0,0.0,0.001,"(16,)",28,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 28}",0.9857142857142858,0.9964285714285714,0.9714285714285714,0.9785714285714285,0.9952380952380953,0.9854761904761904,0.009594972228385673,1116
783,0.2522700786590576,0.014592589675005235,0.0026171207427978516,0.005234241485595703,0.001,"(16,)",29,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 29}",0.9928571428571429,0.9880952380952381,0.9761904761904762,0.9892857142857143,0.9940476190476191,0.9880952380952381,0.006344244092606794,939
784,0.2897092342376709,0.02937217309180154,0.0027083396911621095,0.005416679382324219,0.001,"(16,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 30}",0.9952380952380953,0.9916666666666667,0.9904761904761905,0.9880952380952381,0.986904761904762,0.9904761904761905,0.0029160592175990112,716
785,0.26293625831604006,0.014754793373410518,0.00835728645324707,0.007464685717608114,0.001,"(16,)",31,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 31}",0.9976190476190476,0.9892857142857143,0.9892857142857143,0.9916666666666667,0.9797619047619047,0.9895238095238096,0.005753831415997432,817
786,0.2661402702331543,0.019529000560787897,0.006281232833862305,0.007693070097838921,0.001,"(16,)",32,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 32}",0.9857142857142858,0.9833333333333333,0.9857142857142858,0.9904761904761905,0.9976190476190476,0.9885714285714287,0.005084322977157772,902
787,0.2616602420806885,0.01189595985289797,0.0,0.0,0.001,"(16,)",33,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 33}",0.9797619047619047,0.9904761904761905,0.9904761904761905,0.9726190476190476,0.975,0.9816666666666667,0.0075517864415017896,1205
788,0.2824227333068848,0.03234480105082568,0.009374046325683593,0.0076538767808152835,0.001,"(16,)",34,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 34}",0.9928571428571429,0.986904761904762,0.9809523809523809,0.9904761904761905,0.9976190476190476,0.9897619047619048,0.005614202915500775,790
789,0.26390995979309084,0.026870835161700985,0.006565189361572266,0.007446122312058881,0.001,"(16,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 35}",0.9976190476190476,0.9928571428571429,0.9940476190476191,0.9785714285714285,0.9642857142857143,0.9854761904761904,0.012426655572095137,1116
790,0.3207522392272949,0.007605101472750533,0.0031238555908203124,0.006247711181640625,0.001,"(16,)",36,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 36}",0.9952380952380953,0.9916666666666667,0.9880952380952381,0.9940476190476191,0.9988095238095238,0.9935714285714287,0.0035793562805649655,393
791,0.2873633861541748,0.025125432853527623,0.0054439067840576175,0.005735597381807512,0.001,"(16,)",37,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 37}",0.986904761904762,0.969047619047619,0.986904761904762,0.9928571428571429,0.9976190476190476,0.9866666666666667,0.009683190194125127,1055
792,0.3081981182098389,0.0378586799556684,0.003124570846557617,0.006249141693115233,0.001,"(16,)",38,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 38}",0.9809523809523809,0.9833333333333333,0.9904761904761905,0.9857142857142858,1.0,0.9880952380952381,0.006734350297014753,939
793,0.2520434856414795,0.0227035695836718,0.0031247615814208986,0.006249523162841797,0.001,"(16,)",39,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 39}",0.9976190476190476,0.9928571428571429,0.9785714285714285,0.9738095238095238,0.9904761904761905,0.9866666666666667,0.008984743935292024,1055
794,0.2797102451324463,0.015316758454759948,0.0,0.0,0.001,"(16,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 40}",0.9952380952380953,0.9821428571428571,0.9940476190476191,0.9738095238095238,0.9940476190476191,0.987857142857143,0.008498365855987997,974
795,0.2892617702484131,0.0156363522680927,0.009383964538574218,0.007661988477525861,0.001,"(16,)",41,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 41}",0.9988095238095238,0.9845238095238096,0.9904761904761905,0.9845238095238096,0.9857142857142858,0.9888095238095239,0.005460640448180797,887
796,0.2955929756164551,0.03388041352752535,0.0,0.0,0.001,"(16,)",42,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 42}",0.9976190476190476,0.9857142857142858,0.9797619047619047,0.975,0.9940476190476191,0.9864285714285714,0.008471641368884397,1079
797,0.299223804473877,0.01575438821599553,0.00674142837524414,0.007386755283617373,0.001,"(16,)",43,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 43}",0.9976190476190476,0.9904761904761905,0.9857142857142858,0.9964285714285714,0.9833333333333333,0.9907142857142857,0.0056544486128752075,712
798,0.2938011646270752,0.02561423901370635,0.005044174194335937,0.006464936707887633,0.001,"(16,)",44,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 44}",0.9928571428571429,0.9904761904761905,0.9821428571428571,0.9916666666666667,0.9976190476190476,0.990952380952381,0.005028264781414992,669
799,0.28038802146911623,0.011915400568411297,0.006249237060546875,0.007653721093488713,0.001,"(16,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 45}",0.9940476190476191,0.9880952380952381,0.9797619047619047,0.9738095238095238,0.9892857142857143,0.9850000000000001,0.007245297168906186,1133
800,0.29587903022766116,0.01883027764300041,0.009375858306884765,0.0076553575086822055,0.001,"(16,)",46,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 46}",0.9916666666666667,0.9857142857142858,0.9928571428571429,0.9880952380952381,0.9880952380952381,0.9892857142857142,0.002608202654786496,853
801,0.2891125202178955,0.016106610369304667,0.006230449676513672,0.0076307233556217385,0.001,"(16,)",47,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 47}",0.9892857142857143,0.9904761904761905,0.9880952380952381,0.9916666666666667,0.9940476190476191,0.9907142857142859,0.0020481726826291893,695
802,0.30980896949768066,0.013990928587018633,0.003124570846557617,0.006249141693115234,0.001,"(16,)",48,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 48}",0.9928571428571429,0.9821428571428571,0.9857142857142858,0.9916666666666667,0.9916666666666667,0.9888095238095239,0.004164965639175236,887
803,0.2930585861206055,0.020493495535550865,0.0067672252655029295,0.008328181629441,0.001,"(16,)",49,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 49}",0.9976190476190476,0.986904761904762,0.9892857142857143,0.9880952380952381,0.9928571428571429,0.990952380952381,0.003883215816738103,669
804,0.27948818206787107,0.011454213053235032,0.0031280517578125,0.006256103515625,0.001,"(16,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 50}",0.9857142857142858,0.9821428571428571,0.986904761904762,0.986904761904762,0.9916666666666667,0.9866666666666667,0.00304910677972995,1055
805,0.2732101917266846,0.008597921175264355,0.006249332427978515,0.0076538378422731914,0.001,"(16,)",51,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 51}",0.9904761904761905,0.9833333333333333,0.9833333333333333,0.9773809523809524,0.9773809523809524,0.9823809523809525,0.004844521416518068,1197
806,0.3296212673187256,0.022150916449626478,0.003229713439941406,0.006459426879882812,0.001,"(16,)",52,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 52}",0.9952380952380953,0.9619047619047619,0.9845238095238096,0.9928571428571429,0.9952380952380953,0.9859523809523811,0.012652695481510877,1095
807,0.2941895484924316,0.025604596732827122,0.0,0.0,0.001,"(16,)",53,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 53}",0.9738095238095238,0.9845238095238096,0.9785714285714285,0.9916666666666667,0.9964285714285714,0.9850000000000001,0.008268454930564465,1133
808,0.30979371070861816,0.028512342108020408,0.0,0.0,0.001,"(16,)",54,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'filter__n': 54}",0.9845238095238096,0.9880952380952381,0.9809523809523809,0.9654761904761905,0.9738095238095238,0.9785714285714286,0.008074202360863428,1245
