,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
103,1.3415423393249513,0.2683775944947782,0.006249380111694336,0.007653896244516262,0.01,"(32, 16, 32)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 6}",0.9125438296597327,0.9016979471799611,0.8897392593818867,0.8889628819578326,0.9130825681079517,0.9012052972574731,0.010499727051424738,31
104,1.4152127742767333,0.22372912881458676,0.005726766586303711,0.0070622217958585766,0.01,"(32, 16, 32)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 7}",0.9128035657964091,0.9058549569704916,0.902070583470064,0.8845833486508091,0.9036880682281138,0.9018001046231776,0.009354915680449426,23
105,1.3857551097869873,0.23986307409338234,0.003725004196166992,0.006062482820609822,0.01,"(32, 16, 32)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 8}",0.9145629096042704,0.9091504874584265,0.8928651687372937,0.8867454960136701,0.9224431710369657,0.9051534465701254,0.013366400550475164,5
106,1.444631862640381,0.24641693805880696,0.001402902603149414,0.002805805206298828,0.01,"(32, 16, 32)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 9}",0.914845612326791,0.9013602391337527,0.8949780436737923,0.8936613721485196,0.9159884237844925,0.9041667382134696,0.009554704209496459,8
107,1.4708381175994873,0.31466731672637327,0.003124427795410156,0.006248855590820312,0.01,"(32, 16, 32)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 10}",0.9185191642157903,0.9000508986554068,0.8827793006632944,0.8925285646827599,0.9149479753475676,0.9017651807129639,0.013440234503265468,24
108,1.9077407360076903,0.28681691915027957,0.0031250476837158202,0.0062500953674316405,0.01,"(32, 16, 32)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 15}",0.9126025146101363,0.9155919727964063,0.8948756775829497,0.8823808410675337,0.92429014047282,0.9059482293059691,0.015177155179488267,4
109,2.08836088180542,0.316115158521582,0.0,0.0,0.01,"(32, 16, 32)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 16, 32), 'km__n_clusters': 20}",0.9197693500323855,0.9021586673680269,0.8912830765204999,0.889106414535111,0.9108846947372042,0.9026404406386455,0.011608263870434152,16
110,1.351646327972412,0.2410378093319944,0.0,0.0,0.001,"(32, 32)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 2}",0.7111262822598887,0.695136370341316,0.7193549183266176,0.7087541133731646,0.6847419582611732,0.7038227285124321,0.01231615188335039,205
111,2.2518710136413573,0.5441672038860386,0.0,0.0,0.001,"(32, 32)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 3}",0.8581606966327282,0.876378356207804,0.8648512404957797,0.8466795693719563,0.8799295466819645,0.8651998818780464,0.012121014550204996,158
112,1.243599271774292,0.3846379374735547,0.0,0.0,0.001,"(32, 32)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 4}",0.8368139235618173,0.8588182184404715,0.849575249889762,0.8499462782093287,0.85257178168063,0.8495450903564018,0.00717490395863303,173
113,2.2000499725341798,0.6645479589784745,0.0031248092651367187,0.006249618530273437,0.001,"(32, 32)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 5}",0.8951074353992841,0.8881808098470946,0.8915301461055777,0.8370087207921659,0.9119436164802245,0.8847541457248693,0.0252338650912181,139
114,1.279290008544922,0.19841596053002522,0.003124856948852539,0.006249713897705078,0.001,"(32, 32)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 6}",0.9051666537199853,0.9037009148985035,0.8921016489584299,0.889100796527595,0.8923479974426901,0.8964836023094408,0.0066075040189648646,70
115,1.1579283714294433,0.22827253136601502,0.009576940536499023,0.007828318793591676,0.001,"(32, 32)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 7}",0.9063354059144177,0.9000239361871564,0.8914192960603181,0.8883321788975173,0.8990743652517572,0.8970370364622333,0.006432192557409795,67
116,1.1291997909545899,0.16700338662573086,0.0,0.0,0.001,"(32, 32)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 8}",0.9105221462271373,0.9040490363315142,0.8897549142301029,0.8976918156797163,0.9153841961576119,0.9034804217252166,0.009094026261422593,11
117,1.1222395420074462,0.1690122162312227,0.0,0.0,0.001,"(32, 32)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 9}",0.906688883947048,0.9049359413440351,0.8946134113104477,0.8921538952043155,0.9064021526890358,0.9009588568989765,0.006262138770009211,36
118,1.2534711837768555,0.21887777646313686,0.006405019760131836,0.007848371763635677,0.001,"(32, 32)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 10}",0.8996587001592387,0.9133163835205879,0.8949125052832206,0.8865175733220065,0.9107948909518229,0.9010400106473753,0.009962153855446045,35
119,1.4746249675750733,0.2240380468520468,0.00412454605102539,0.006066430064964127,0.001,"(32, 32)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 15}",0.8979030736309184,0.8978725641029456,0.8921173038066457,0.889395823726867,0.9172898598322753,0.8989157250199303,0.009762884094974469,51
120,1.6603245735168457,0.15971970201136357,0.0018020153045654296,0.0036040306091308593,0.001,"(32, 32)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 20}",0.9060305641028756,0.8976149899974221,0.8913417207948194,0.8851072970732892,0.9094571152584312,0.8979103374453675,0.009015741305289308,56
121,1.1919015407562257,0.10738955501969016,0.0,0.0,0.001,"(32,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 2}",0.6797923830585951,0.6818154811883036,0.7004434868214339,0.6516791297595418,0.6524555110686362,0.6732371983793021,0.018726282936129678,220
122,2.123402214050293,0.5838030242214431,0.0034757137298583986,0.00635027951658921,0.001,"(32,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 3}",0.8500732517700527,0.8582961912842282,0.8289996361526798,0.7782254914502067,0.8380733251878761,0.8307335791690086,0.028098748117381944,188
123,1.0431324005126954,0.1861568574008032,0.003328895568847656,0.006657791137695313,0.001,"(32,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 4}",0.8382489557153175,0.8411947369612993,0.843641034121589,0.8293183870748981,0.8469654740107706,0.839873717576775,0.006004758589527724,181
124,1.0906594753265382,0.09492529791320266,0.0031249523162841797,0.006249904632568359,0.001,"(32,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 5}",0.8663228009728614,0.8660723868730226,0.8638372271352646,0.8393701237775918,0.8616812156890007,0.8594567508895482,0.010183503205974621,164
125,1.0304359912872314,0.2078193375423059,0.00201873779296875,0.0040374755859375,0.001,"(32,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 6}",0.8958035564835344,0.899197079937285,0.8866293090843231,0.8779090240373674,0.8405146092372462,0.8800107157559512,0.02109832080810606,143
126,1.220631217956543,0.2767681245882411,0.0,0.0,0.001,"(32,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 7}",0.9003113935993659,0.8983779015712801,0.8883264746372115,0.8817480501682458,0.9082457012744503,0.8954019042501106,0.009321075079886887,84
127,1.1202319622039796,0.1355893328477736,0.0,0.0,0.001,"(32,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 8}",0.9067166650817547,0.9048169080625547,0.8874465075155851,0.8769359606677049,0.8996623780385676,0.8951156838732335,0.011302101976529562,88
128,1.1557948589324951,0.1213516574169921,0.0031250953674316407,0.006250190734863281,0.001,"(32,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 9}",0.9045362164132769,0.901299917952026,0.8804069505685767,0.8814173365371195,0.8979459743868263,0.8931212791715651,0.010189259379059946,110
129,1.3471405982971192,0.25884936415878845,0.0,0.0,0.001,"(32,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 10}",0.9002092570877664,0.893986795600669,0.8905766557242181,0.8818423554724788,0.9011447297482433,0.8935519587266751,0.007044517196922085,107
130,1.515647792816162,0.21607580700489615,0.0,0.0,0.001,"(32,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 15}",0.890259207722836,0.8973031298264799,0.88540132468065,0.8841812511839033,0.8988575489519787,0.8912004924731697,0.005994310784896574,124
131,1.6639947414398193,0.13634204078473572,0.006249427795410156,0.007653954678693999,0.001,"(32,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 20}",0.9185779279050028,0.900405793820704,0.8958966786826278,0.8628882102624534,0.8976992181112338,0.8950935657564043,0.018024174708384882,89
132,1.6499260425567628,0.2513326227072398,0.0032988548278808593,0.00611693451774038,0.001,"(16,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'km__n_clusters': 2}",0.6914327782457338,0.6872789432938412,0.7132174786299814,0.6867565153581241,0.6159024148781787,0.6789176260811718,0.03297085249779646,215
133,1.9341273307800293,0.6891922881052103,0.0034798622131347657,0.006712885497671924,0.001,"(16,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'km__n_clusters': 3}",0.8218056562783002,0.8370402680076149,0.8252947977758793,0.7771426427045591,0.6627909999358241,0.7848148729404356,0.064316596546137,198
134,1.136114740371704,0.2894568178169217,0.003124856948852539,0.006249713897705078,0.001,"(16,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'km__n_clusters': 4}",0.8310459951132875,0.8439409179939392,0.8109328679820047,0.8263982651095589,0.8367338762744789,0.8298103844946538,0.011109785212902124,189
135,1.7343314170837403,0.22449482905388257,0.0,0.0,0.001,"(16,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'km__n_clusters': 5}",0.8528786429878813,0.8709237078258444,0.8553604486792853,0.8414857662378143,0.8547618330469049,0.8550820797555462,0.009389910563911821,168
136,1.2968102931976317,0.34964973175697983,0.0,0.0,0.001,"(16,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'km__n_clusters': 6}",0.8998369407255538,0.8920055532174618,0.8667255191919976,0.8947140702894427,0.8934510487069321,0.8893466264262775,0.011614532398382922,133
137,1.4606667518615724,0.40188615459946103,0.0,0.0,0.001,"(16,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (16,), 'km__n_clusters': 7}",0.9117623865602302,0.8827347595938011,0.8938244654794327,0.8781007008863169,0.9031395949621929,0.8939123814963947,0.012479746419385701,104
