,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1238,0.4679673194885254,0.23966917575683908,0.0,0.0,0.0001,"(32, 16, 32)",43,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 43}",0.9773809523809524,0.9607142857142857,0.9369047619047619,0.5,0.5,0.775,0.22490486776965335,15
1239,0.2193009376525879,0.03246587799856902,0.0031984806060791015,0.006396961212158203,0.0001,"(32, 16, 32)",44,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 44}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1240,0.2018202781677246,0.01919837209538282,0.0,0.0,0.0001,"(32, 16, 32)",45,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 45}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1241,0.2179788112640381,0.03790941496525316,0.0,0.0,0.0001,"(32, 16, 32)",46,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 46}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1242,0.20466289520263672,0.040908927956226714,0.0025166988372802733,0.0050333976745605465,0.0001,"(32, 16, 32)",47,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 47}",0.8714285714285714,0.5,0.5,0.5,0.5,0.5742857142857143,0.14857142857142858,184
1243,0.28552660942077634,0.17182578737894472,0.0004982471466064454,0.0009964942932128907,0.0001,"(32, 16, 32)",48,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 48}",0.5,0.5,0.5,0.5,0.975,0.595,0.19,147
1244,0.20577168464660645,0.0177665831763711,0.0020638465881347655,0.004127693176269531,0.0001,"(32, 16, 32)",49,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 49}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1245,0.25066680908203126,0.04750846511261635,0.00039997100830078123,0.0007999420166015625,0.0001,"(32, 16, 32)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1246,0.2546710968017578,0.04383242277531913,0.003996562957763672,0.006083380607678036,0.0001,"(32, 16, 32)",51,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 51}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1247,0.2259072780609131,0.017056439431026863,0.001221466064453125,0.0015242595006700957,0.0001,"(32, 16, 32)",52,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 52}",0.5,0.5,0.5,0.5071428571428571,0.5,0.5014285714285714,0.002857142857142847,368
1248,0.2565332889556885,0.06544471118305929,0.007252979278564453,0.007076109433040837,0.0001,"(32, 16, 32)",53,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 53}",0.5,0.5,0.9714285714285714,0.5,0.5,0.5942857142857143,0.18857142857142858,150
