,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
50,0.5780152320861817,0.4859202561093752,0.002047109603881836,0.0007514121734497717,0.1,"(16, 16)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'ica__n_components': 13}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.9210043745970293,0.9207638807893647,0.45406793679156454,0.3811538313800174,79
51,0.2375654697418213,0.012864044015205172,0.0010715007781982421,0.00018164550612621456,0.1,"(16, 16)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'ica__n_components': 14}",0.14285714285714288,0.16057786907274074,0.25915602013162986,0.143244289585753,0.14285714285714285,0.1697384929008819,0.04522514339310314,103
52,0.2619959831237793,0.0009213241996955357,0.0015964508056640625,0.0004980530905350337,0.1,"(32, 16, 32)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 2}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
53,0.34537506103515625,0.24915646455629575,0.0017135143280029297,0.0006513399048572846,0.1,"(32, 16, 32)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 3}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.6183356341528039,0.14285714285714285,0.23795284111627507,0.19019139651826442,93
54,0.23293075561523438,0.012328581084751607,0.0,0.0,0.1,"(32, 16, 32)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 4}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
55,1.0544117927551269,0.21695411478679827,0.009370565414428711,0.007651054933001199,0.1,"(32, 16, 32)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 5}",0.9155358680625979,0.6319467647358658,0.9319293781844644,0.6103321830137362,0.9096308097392457,0.7998750007471821,0.14627953010603462,55
56,1.548647689819336,0.26569658856789724,0.0019016742706298828,0.0038033485412597655,0.1,"(32, 16, 32)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 6}",0.9010595079068773,0.9107481487489391,0.9213440013901808,0.9070613734130494,0.914234894625458,0.910889585216901,0.006808693595305581,40
57,1.2002705574035644,0.40719966304886007,0.0,0.0,0.1,"(32, 16, 32)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 7}",0.9129007854809879,0.8813009946065139,0.9178895596779382,0.8771514098229405,0.8714203653722054,0.892132622992117,0.019315770229629683,47
58,0.7149714469909668,0.27678309240209903,0.0,0.0,0.1,"(32, 16, 32)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 8}",0.9185564369308163,0.9049051957895261,0.5101050486634195,0.6850740722706485,0.20986630949258803,0.6457014126293996,0.2651510071130577,64
59,1.2505125999450684,0.6646756843228806,0.0,0.0,0.1,"(32, 16, 32)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 9}",0.925091877920321,0.7918861580739065,0.8848811949193224,0.14285714285714285,0.8524598863955668,0.7194352520332519,0.2915661197406692,63
