,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
155,1.249088430404663,0.38271012026580564,0.0032651424407958984,0.006530284881591797,0.001,"(32, 16, 32)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 3}",0.4306185917703004,0.47714792657685007,0.53482938796119,0.48463671817079734,0.4434930746122068,0.47414513981826883,0.03643014521981807,182
156,1.19142746925354,0.08693985889464667,0.0026024818420410157,0.005204963684082031,0.001,"(32, 16, 32)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 4}",0.567336361413142,0.6137700605505066,0.5959397868755957,0.612831889713924,0.568577450195759,0.5916911097497856,0.020395386379241976,164
157,1.3408019542694092,0.43516304543444995,0.0010667800903320312,0.0013101596501828897,0.001,"(32, 16, 32)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 5}",0.7455616595898271,0.7205005021398031,0.7748533451801015,0.7557445770456853,0.6741158319693964,0.7341551831849628,0.03476700743481343,124
158,1.2899369716644287,0.45494942575360725,0.0,0.0,0.001,"(32, 16, 32)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 6}",0.7305369660788558,0.6782751494921899,0.8126834505899503,0.7703336964124557,0.6801618961549954,0.7343982317456895,0.052011965820952286,123
159,0.9082490921020507,0.22678629757690805,0.0062519550323486325,0.007657050218747207,0.001,"(32, 16, 32)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 7}",0.789601989074509,0.7876718754514227,0.777028794002197,0.7677802713898214,0.7740824553855326,0.7792330770606964,0.008261745333850377,106
160,0.8345712661743164,0.11221406821469283,0.0,0.0,0.001,"(32, 16, 32)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 8}",0.9159595714219113,0.8994508555099879,0.9156686725678974,0.7312481633461796,0.7919528526888598,0.8508560231069673,0.07559924982627829,89
161,1.0973036766052247,0.2061093024603692,0.004427814483642578,0.00614042896970618,0.001,"(32, 16, 32)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 9}",0.8660906772420868,0.8891286938109504,0.9156601226855696,0.8698292732795122,0.8194133614925977,0.8720244257021432,0.03163726341191379,43
162,1.073918056488037,0.13885325446613367,0.003124856948852539,0.006249713897705078,0.001,"(32, 16, 32)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 10}",0.8646777246146427,0.892420712253116,0.9136660928719154,0.8570275334176765,0.7373125319886594,0.853020919029202,0.061270785409261404,86
163,1.4731481075286865,0.2428650358094979,0.003124380111694336,0.006248760223388671,0.001,"(32, 16, 32)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 15}",0.9031882791617996,0.907530250654254,0.9064637162942587,0.9171693917568616,0.9025710529567748,0.9073845381647898,0.005241960212231137,21
164,1.718984317779541,0.2059672167609185,0.009360647201538086,0.007643047076454107,0.001,"(32, 16, 32)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 16, 32), 'gmm__n_components': 20}",0.9199031684413026,0.9121374639349362,0.9225773009863081,0.9187033214431509,0.919980650083597,0.9186603809778588,0.003498004693417646,3
165,0.8311907768249511,0.39444903353392163,0.003629589080810547,0.006079351178381004,0.0001,"(32, 32)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 2}",0.3004633522542128,0.30561025220923266,0.31644831192746187,0.31832728502593205,0.3161576055408573,0.3114013613915393,0.007060297100817299,207
166,0.6032133579254151,0.10011049678616506,0.0019028186798095703,0.0038056373596191406,0.0001,"(32, 32)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32, 32), 'gmm__n_components': 3}",0.41454734790984277,0.4563143242684225,0.4909960435657824,0.4630844521239415,0.44466021139148415,0.4539204758518947,0.02490101361182294,185
